work_id,work_name,work_style,artist_name,artist_nationality,artist_style,artist_birth,artist_death,work_subject
20000,The Room of Flowers,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Flowers
20004,The Sonata,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Musics
20002,The Sonata,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Musics
20006,"The South Ledges, Appledore",Impressionism,Childe Hassam,American,Impressionist,1859,1935,Seascapes
198962,"The Spanish Stairs, Rome",Impressionism,Childe Hassam,American,Impressionist,1859,1935,Spring
20008,The Street,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Winter
20010,The Victorian Chair,Impressionism,Childe Hassam,American,Impressionist,1859,1935,
20012,The Water Garden,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Gardens
20014,Tuileries Garden,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Gardens
20018,Union Square,Impressionism,Childe Hassam,American,Impressionist,1859,1935,
20016,Union Square,Impressionism,Childe Hassam,American,Impressionist,1859,1935,
20020,"Washington Arch, Spring",Impressionism,Childe Hassam,American,Impressionist,1859,1935,Spring
20022,"Winter, Central Park",Impressionism,Childe Hassam,American,Impressionist,1859,1935,Winter
20024,Winter in Union Square,Impressionism,Childe Hassam,American,Impressionist,1859,1935,Winter
2186,"Houses of Parliament, Sunset",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2190,Ice Breaking Up on the Seine Near Bennecourt,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2192,Ice Floes,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2194,Ice Flows on the Seine at Bougival,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2198,Impression Sunrise,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2200,In the Norvegienne,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2202,In the Woods at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208186,Irises,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2204,Irises,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2206,The Artist's Garden at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2258,"Nymphéas, Japanese Bridge",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2208,"Japanese Footbridge, Giverny",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2210,Jar of Peaches,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2212,Jean Monet on His Mechanical Horse,Impressionism,Claude Monet,French,Impressionist,1840,1926,Horses
2214,Jeanne-Marguerite Lecadre in the Garden,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2218,La Grenouillère,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2224,"Lane in the Poppy Field, Ile Saint-Martin",Impressionism,Claude Monet,French,Impressionist,1840,1926,Spring
2226,Lavacourt Under Snow,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
198301,Le Givre,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
205458,"Low Tide at Pourville, near Dieppe 1882",Impressionism,Claude Monet,French,Impressionist,1840,1926,
198277,Madame Monet Embroidering,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2238,"Madame Monet in a Japanese Costume, La Japonaise",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2240,"Manne-Porte, Étretat",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2242,Marine View with a Sunset,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2244,Meadow with Poplars Near Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2246,Menton Seen from Cap Martin,Impressionism,Claude Monet,French,Impressionist,1840,1926,
198289,Monsieur Coqueret,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2248,Morning at Antibes,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2252,Morning Haze,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2250,Morning Haze,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2254,Morning on the Seine,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
208069,"On the Bank of the Seine, Bennecourt",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2378,On the Beach in Trouville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2260,On the Boat,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2262,On the Coast of Trouville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2268,Palace Dario,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2270,Palace Ducale,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2266,Palace from Mula,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2272,Palm Trees at Bordighera,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208285,"Path on the Island of Saint Martin, Vétheuil",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2274,Pathway in Monet's Garden at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2276,"Poly, Fisherman From Bell-Ile-en-Mer",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2280,"Poplars at Giverny, Sunrise",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2282,"Poplars, Autumn",Impressionism,Claude Monet,French,Impressionist,1840,1926,Autumn/Fall
2284,"Poplars Near Giverny, Overcast Weather",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2288,"Poplars on the Banks of the River Epte, Seen from the Marsh",Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2286,Poplars on the Banks of the River Epte,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2278,"Poplars, Three Trees in Autumn",Impressionism,Claude Monet,French,Impressionist,1840,1926,Autumn/Fall
2290,"Poplars, White and Yellow Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2292,"Poplars, Wind Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2296,"Poppy Field, Argenteuil",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2298,Poppy Field at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208154,Poppy Field (Giverny),Impressionism,Claude Monet,French,Impressionist,1840,1926,
2300,Poppy Field in a Hollow Near Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2294,Poppy Field,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208313,Port of Le Havre,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2302,Portrait of J. F. Jaxquesmart With A Parasol,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2304,Portrait of Madame Gaudibert,Impressionism,Claude Monet,French,Impressionist,1840,1926,Portraits
2306,"Pourville, Flood Tide",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2308,Quai du Louvre,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2078,Quarries Saint-Denis,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2310,"Railroad Bridge, Argenteuil",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2312,Rapids on the Petite Creuse at Fresselines,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2314,Reef at Varengeville,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2316,Reflections of Clouds on the Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2318,Regatta at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2320,Regatta at Sainte-Adresse,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2322,"Road at La Cavee, Pourville",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2324,Road of La Roche-Guyon,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2326,Road to Giverny in Winter,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2328,Road to Vétheuil in Winter,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2330,"Rocks at Belle-Île, Port-Domois",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
208163,"Rocks at Port-Goulphar, Belle-Île",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2332,"Rouen Cathedral, the Portal, Morning Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2334,Rouen Cathedral: The Portal (Sunlight),Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2336,"Rouen Cathedral, West Facade",Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2338,Rough Weather at Étretat,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
208216,"Sandvika, Norway",Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2342,Self-Portrait with Beret,Impressionism,Claude Monet,French,Impressionist,1840,1926,Portraits
2344,Shadows on the Sea,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
208078,Ships Riding on the Seine at Rouen,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2348,Snow at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2350,Snow at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2346,Snow at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2352,Snow Covered Landscape,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2354,Snowy Landscape at Sunset,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2356,Spring by the Seine,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
205477,Spring Flowers,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2358,Spring Fruit Trees in Bloom,Impressionism,Claude Monet,French,Impressionist,1840,1926,Spring
2362,Springtime,Impressionism,Claude Monet,French,Impressionist,1840,1926,Spring
2360,Springtime,Impressionism,Claude Monet,French,Impressionist,1840,1926,Spring
208200,Stack of Wheat,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2144,Stacks of Wheat (End of Summer),Impressionism,Claude Monet,French,Impressionist,1840,1926,Summer
2142,"Stacks of Wheat (Sunset, Snow Effect)",Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2364,Still Life with Flowers and Fruit,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2366,Still Life with Grapes and Apples,Impressionism,Claude Monet,French,Impressionist,1840,1926,Still-Life
2368,Still Life with Pheasants and Plovers,Impressionism,Claude Monet,French,Impressionist,1840,1926,Still-Life
2384,"Storm, Cotes de Belle-Île",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2370,Stormy Sea,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2340,"Street of Bavole, Honfleur",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2372,Summer,Impressionism,Claude Monet,French,Impressionist,1840,1926,Summer
2374,Sunrise (Marine),Impressionism,Claude Monet,French,Impressionist,1840,1926,
2376,Sunset at Lavacourt,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2382,Taking a Walk Near Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2388,The Artist's Garden at Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2390,The Artist's House at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2392,The Avenue,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2394,The Basin at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
198791,The Beach at Honfleur,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2398,The Beach at Sainte-Adresse,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2400,The Beach at Trouville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2402,The Beach at Trouville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2404,The Boardwalk on the Beach at Trouville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2406,The Boat Studio,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2408,"The Bodmer Oak, Fontainebleau Forest",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2228,The Boulevard of Capucines,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2410,The Break-up of the Ice,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2414,The Bridge at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2412,The Bridge at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2416,The Bridge at Bougival,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2418,The Bridge Over the Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2420,The Chailly Highway,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2422,"The Church at Varengeville, Effect of Morning",Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2424,"The Church of Varengeville, Cloudy Weather",Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2426,The Cliff at Fecamp,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2428,The Cliff at Grainval Near Fecamp,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2430,The Cliff at the Porte d'Aval,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2432,"The Cliff of Aval, Étretat",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2434,The Coalman,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2216,The Corniche Near Monaco,Impressionism,Claude Monet,French,Impressionist,1840,1926,Summer
2436,The Cour d'Albane,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208263,The Customs House at Varengeville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2438,The Customs Officer's Cabin at Varengeville,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
208256,"The Departure of the Boats, E´tretat",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2236,The Ducal Palace,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2440,The Fisherman's Cottage at Varengeville,Impressionism,Claude Monet,French,Impressionist,1840,1926,
192395,"The Flowered Garden (40"" x 40"")",,Claude Monet,French,Impressionist,1840,1926,
2442,The Flowered Garden,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2444,The Footbridge Over the Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2230,The Frost at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2446,The Garden at Argenteuil (The Dahlias),Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2448,The Garden Gate,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2450,"The Garden, Gladioli",Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2456,The Grand Canal and Santa Maria della Salute,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2454,The Grand Canal,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
208324,The Grande Creuse at Pont de Vervy,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2232,The Gulf Juan,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2234,The Haven,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2458,The Hoschedes Garden at Montgeron,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2460,The House Among the Roses,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2462,"The House of the Artist, View of the Rose Garden",Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2464,The Iris Garden at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2468,The Japanese Bridge II,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2470,The Japanese Bridge III,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2474,The Japanese Bridge at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2472,The Japanese Bridge at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2466,The Japanese Bridge,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2476,"Japanese Footbridge and the Water Lily Pool, Giverny",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2478,The Jetty at Le Havre,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2480,The Lindens of Poissy,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2484,The Luncheon II,Impressionism,Claude Monet,French,Impressionist,1840,1926,
192393,"The Luncheon (36"" x 29"")",,Claude Monet,French,Impressionist,1840,1926,
2482,The Luncheon,Impressionism,Claude Monet,French,Impressionist,1840,1926,Gardens
2486,The Magpie,Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2488,The Manne-Porte near Étretat,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2490,The Manne-Porte at High Tide,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2492,"The Manne-Porte, Étretat",Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2494,The Needle and the Porte d'Aval,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2496,The Needle Seen Through the Porte d'Aval,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2500,"The Parc Monceau, Paris",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2498,The Parc Monceau,Impressionism,Claude Monet,French,Impressionist,1840,1926,Summer
2502,"The Path at La Cavee, Pourville",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2504,The Path Through the Irises,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2506,"The Path Under the Rose Trellises, Giverny",Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
208230,The Petite Creuse River,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2220,The Point of the Heve at Low Tide,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2508,The Port Coton Pyramids,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2510,The Portal in the Sun,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2512,The Portal of Rouen Cathedral at Midday,Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2514,The Portal of Rouen Cathedral in Morning Light,Impressionism,Claude Monet,French,Impressionist,1840,1926,Churches/Temples/Mosques
2516,The Railroad Bridge in Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
205491,The Red Kerchief,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2518,The Road Bridge at Argenteuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2520,The Road to Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2522,The Saint-Lazare Station,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2524,The Seine at Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2526,The Sheltered Path,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2222,"The Street Montorgueil, Decked Out with Flags, 30 June 1878",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2528,"The Stroller, Suzanne Hoschede",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2530,The Studio Boat,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2452,The Train Station Saint-Lazare,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2532,The Valley of the Nervia,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2534,"The Walk, Argenteuil",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2538,The Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
192384,"The Water-Lily Pond (40"" x 20"")",,Claude Monet,French,Impressionist,1840,1926,
192385,"The Water-Lily Pond (48"" x 24"")",,Claude Monet,French,Impressionist,1840,1926,
192386,"The Water-Lily Pond, Japanese Bridge (36"" x 36"")",,Claude Monet,French,Impressionist,1840,1926,
2540,The Water-Lily Pond (Japanese Bridge),Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2536,The Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2542,The Windmill on the Obekende Canal,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2544,"The Young Ladies of Giverny, Sun Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2546,"The Zuiderkerk, Amsterdam (Looking up the Groenburgwal)",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2548,Three Fishing Boats,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2550,Three Pots of Tulips,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2552,"Train in the Snow, the Locomotive",Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2554,Tulip Fields in Holland,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
2556,Turkeys,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2558,Twilight Venice (San Giorgio Maggiore at Dusk),Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2560,"Under the Pines, Evening",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2562,Valley of the Creuse (Gray Day),Impressionism,Claude Monet,French,Impressionist,1840,1926,
2564,Vase of Peonies,Impressionism,Claude Monet,French,Impressionist,1840,1926,Flowers
208245,"Venice, Palazzo Dario",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2566,"Venice, the Doges Palace Seen from San Giorgio Maggiore",Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2568,"Vétheuil, at Sunset",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2570,"Vétheuil, Effect Rose",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2572,Vétheuil in Summer,Impressionism,Claude Monet,French,Impressionist,1840,1926,Summer
2574,Vétheuil in the Morning,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2576,Vétheuil Landscape,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2578,"View of Argenteuil, Snow",Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2048,View of Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
198777,View of Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2580,View of Vétheuil,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2582,Villas at Bordighera,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2602,Water Lilies 10,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2604,Water Lilies 11,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2606,Water Lilies 12,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2608,Water Lilies 13,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2610,Water Lilies 14,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2612,Water Lilies 15,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2614,Water Lilies 16,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2616,Water Lilies 17,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2632,Water Lilies 18,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2634,Water Lilies 19,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2618,Water Lilies 1903,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2620,Water Lilies 1905,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2622,Water Lilies 1906,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2624,Water Lilies 1908,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2626,Water Lilies 1914-17,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2628,Water Lilies 1914-19,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2630,Water Lilies 1916-19,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2586,Water Lilies 2,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2636,Water Lilies 20,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2256,Water lilies,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2588,Water Lilies 3,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2590,Water Lilies 4,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2592,Water Lilies 5,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2594,Water Lilies 6,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2596,Water Lilies 7,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2598,Water Lilies 8,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2600,Water Lilies 9,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2638,"Water Lilies, Evening Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2640,"Water Lilies, Pink",Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2038,"Water Lilies Pond, the Rosebushes",Impressionism,Claude Monet,French,Impressionist,1840,1926,Autumn/Fall
2642,"Water Lilies, Red",Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2646,"Water Lilies, the Clouds",Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2648,"Water Lilies, Yellow",Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2584,Water Lilies 1,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2644,"Water Lillies, Setting Sun",Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2652,Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
208174,Water Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Water Lilies
2654,Water-Lily Pond at Giverny,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2656,"Water-Lily Pond, Symphony in Rose",Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2658,"Water-Lily Pond, Water Irises",Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
2650,Water-Lily Pond,Impressionism,Claude Monet,French,Impressionist,1840,1926,Rivers/Lakes
198253,"Waterloo Bridge, Effect of Fog",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2662,"Waterloo Bridge, Morning Fog",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
192387,"Waterloo Bridge, Overcast Weather (39.4"" x 25.6"")",,Claude Monet,French,Impressionist,1840,1926,
2664,"Waterloo Bridge, Overcast Weather",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2666,"Waterloo Bridge, Sunlight Effect",Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2660,Waterloo Bridge,Impressionism,Claude Monet,French,Impressionist,1840,1926,Bridges
2668,Waves Breaking,Impressionism,Claude Monet,French,Impressionist,1840,1926,Seascapes
2672,Weeping Willow,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2674,Weeping Willow,Impressionism,Claude Monet,French,Impressionist,1840,1926,
208093,Weeping Willow,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2670,Weeping Willow,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2676,"Wheatstacks, Snow Effect, Morning",Impressionism,Claude Monet,French,Impressionist,1840,1926,Winter
2678,"Willows, Giverny",Impressionism,Claude Monet,French,Impressionist,1840,1926,
2680,Wisteria,Impressionism,Claude Monet,French,Impressionist,1840,1926,
2684,Woman with a Parasol Facing Left,Impressionism,Claude Monet,French,Impressionist,1840,1926,
